MasterFile,Mode,Disadvantaged_Com_ID,CollisionDate,CollisionTime,ParkingLotIndicator,IntersectionWith_Indicator_,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVeh,Hit_RunIndicator,OneWayIndicator,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,TotalLanes,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,FirstAidSceneIndicator,TimeNotified,TimeArrived,MedianCros,YR,KABCO,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Roadway Departure,Median Cross-over
72902669,,,20230524,1340,N,Y,5.331,0,0,2,,N,Y,Y,37.64481,-84.77415,1,2,6,1,1,2,2,N,1341,1353,,2023,O,0,0,0,0,0,0,1,1,0,,,
72902958,,,20230525,140,N,N,1.348,0,0,1,,N,N,Y,37.6229,-84.79476,9,4,6,1,1,2,6,N,140,149,,2023,O,0,0,0,0,0,0,0,0,0,,,
72903080,,,20230524,1712,N,N,13.273,0,0,2,,N,N,Y,37.64573,-84.78652,5,2,5,1,1,2,2,N,1712,1724,,2023,O,0,0,1,0,0,0,1,0,0,,,
72903127,,,20230525,1002,N,Y,,0,0,2,,N,N,Y,37.64547,-84.76662,8,2,4,1,1,2,2,N,1003,1015,,2023,O,0,0,0,0,0,0,1,1,0,,,
72903922,,,20230526,1045,N,N,0.521,0,0,2,,N,N,Y,37.61683,-84.78685,2,1,6,1,97,97,8,N,1053,1058,,2023,O,0,0,0,1,0,0,1,0,0,,,
72904143,,,20230528,1141,N,Y,4.829,0,0,2,,N,Y,Y,37.63702,-84.77343,1,2,3,1,5,6,2,N,1143,1145,,2023,O,0,0,1,1,0,0,0,1,0,,,
72904154,,,20230528,1100,N,Y,0.615,0,0,2,,N,N,Y,37.61653,-84.78571,4,4,6,1,5,6,2,N,1105,1112,,2023,O,0,0,0,1,0,0,0,1,0,,,
72904164,,,20230527,1142,N,Y,0.017,0,0,2,,N,N,Y,37.61721,-84.78178,1,2,6,1,1,2,2,N,1144,1152,,2023,O,0,0,0,1,0,0,1,1,0,,,
72904464,,,20230527,916,N,N,0.561,0,0,2,,Y,N,Y,37.64459,-84.77054,8,2,6,1,1,3,2,N,919,925,,2023,O,0,0,0,0,0,0,0,0,0,,,
72904465,,,20230528,1322,N,N,4.408,0,0,2,,Y,N,Y,37.63125,-84.77486,1,3,6,1,5,3,2,N,1322,1326,,2023,O,0,0,0,0,0,0,0,0,1,,,
72904882,,,20230530,1326,N,Y,3.533,0,0,2,,N,N,Y,37.61868,-84.77466,1,2,6,1,1,2,2,N,1327,1334,,2023,O,0,0,1,0,0,0,1,0,0,,,
72905167,,,20230530,1517,N,N,13.019,0,0,2,,N,N,Y,37.63834,-84.79243,5,2,1,1,1,2,2,N,1517,1522,,2023,O,0,0,1,1,0,0,1,0,0,,,
72905331,,,20230526,1218,N,N,0.313,0,0,2,,N,N,Y,37.64495,-84.77666,4,2,6,1,1,2,2,N,1218,1220,,2023,O,0,0,0,1,0,0,1,1,0,,,
72905704,,,20230601,916,N,N,4.913,3,0,2,,N,Y,Y,37.63883,-84.7747,1,2,4,1,1,2,2,Y,916,920,,2023,C,0,1,0,0,0,0,0,1,0,,,
72905970,,,20230601,2200,N,N,0.114,0,0,2,,N,N,Y,37.61658,-84.77239,1,2,4,1,1,2,5,N,2200,2207,,2023,O,0,0,0,1,0,0,1,0,0,,,
72906085,,,20230602,833,N,Y,3.745,0,0,2,,N,N,Y,37.65536,-84.79913,5,2,6,1,1,2,2,N,834,841,,2023,O,0,0,1,1,0,0,1,0,0,,,
72906155,,,20230602,1254,N,Y,5.125,1,0,2,,N,N,Y,37.64193,-84.7744,1,2,4,1,1,2,2,Y,1254,1258,,2023,B,0,0,1,0,0,0,1,0,0,,,
72906563,,,20230603,945,N,Y,14.832,2,0,2,,N,N,Y,37.65677,-84.75066,1,2,6,1,1,2,2,Y,947,953,,2023,B,0,0,0,1,0,0,1,1,0,,,
72906764,,,20230603,1651,N,N,3.462,0,0,2,,N,N,Y,37.61754,-84.77467,1,4,6,1,1,2,2,N,1651,1654,,2023,O,0,0,0,1,0,0,1,1,0,,,
72906884,,,20230602,1041,N,Y,3.288,0,0,2,,N,N,Y,37.61515,-84.77441,5,2,6,1,1,2,2,N,1044,1051,,2023,O,0,0,0,1,0,0,1,0,0,,,
72907360,,,20230605,1504,N,N,0.671,0,0,1,,N,N,Y,37.64912,-84.7751,9,2,6,1,1,2,2,N,1509,1512,,2023,O,0,0,0,0,0,0,0,0,0,,,
72907469,,,20230604,2152,N,N,12.655,0,0,1,,N,N,Y,37.64814,-84.79694,9,2,6,1,1,2,5,N,2152,2156,,2023,O,0,0,0,0,0,0,0,0,0,,,
72907846,,,20230606,2022,N,Y,0.5,0,0,2,,N,N,Y,37.6195,-84.76599,1,4,6,1,1,2,3,N,2022,2035,,2023,O,0,0,1,0,0,0,1,0,0,,,
72908188,,,20230606,1550,N,Y,0.012,1,0,2,,N,N,Y,37.61799,-84.77141,1,4,6,1,1,2,2,Y,1550,1605,,2023,C,0,0,0,1,0,0,1,1,0,,,
72908240,,,20230606,859,N,Y,15.533,0,0,3,,N,N,Y,37.66452,-84.74296,5,2,6,1,1,2,2,N,859,907,,2023,O,0,0,0,0,0,0,1,0,0,,,
72908279,,,20230607,1042,N,N,3.778,1,0,2,,N,N,Y,37.6222,-84.77462,9,5,6,1,5,6,2,Y,1043,1047,,2023,A,0,0,0,1,1,0,0,0,0,,,
72908418,,,20230602,2141,N,Y,8.2,0,0,2,,N,N,Y,37.67742,-84.79108,4,2,6,1,1,2,7,N,2156,2204,,2023,O,0,0,0,0,0,0,0,1,0,,,
72908614,,,20230608,1023,N,Y,3.566,2,0,2,,N,N,Y,37.65367,-84.80148,1,2,6,1,1,2,2,Y,1025,1028,,2023,C,0,0,0,1,0,0,1,1,0,,,
72908706,,,20230608,1105,N,N,3.423,0,0,2,,N,N,Y,37.6518,-84.80274,8,2,6,1,1,2,2,N,1105,1108,,2023,O,0,0,0,1,0,0,1,1,0,,,
72908749,,,20230608,1149,N,Y,1.167,0,0,2,,N,N,Y,37.62691,-84.75375,7,1,4,1,1,2,2,N,1454,1504,,2023,O,0,0,0,0,0,0,0,0,0,,,
72908750,,,20230608,1557,N,N,4.129,0,0,2,,N,N,Y,37.62749,-84.77477,1,5,6,1,1,2,2,N,1559,1603,,2023,O,0,0,1,0,0,0,1,1,0,,,
72908803,,,20230607,1440,N,N,0.036,1,0,2,,N,N,Y,37.6157,-84.77597,1,4,6,1,5,6,2,N,1440,1442,,2023,C,0,0,0,0,0,0,1,1,0,,,
72908804,,,20230607,1620,N,N,1.287,0,0,2,,N,N,Y,37.62199,-84.79469,5,4,6,1,1,3,2,N,1620,1624,,2023,O,0,0,1,0,0,0,1,0,0,,,
72908817,,,20230608,1951,N,N,0.182,0,0,2,,N,N,Y,37.64327,-84.7682,5,2,4,1,1,2,2,N,1951,1958,,2023,O,0,0,1,0,0,0,1,0,0,,,
72909019,,,20230609,1056,N,N,0.091,0,0,2,,N,N,Y,37.6175,-84.77612,5,2,6,1,1,2,2,N,1057,1101,,2023,O,0,0,0,0,0,0,1,0,0,,,
72909045,,,20230608,1130,N,Y,1.181,0,0,1,,N,N,Y,37.62097,-84.75294,9,3,6,1,1,2,2,N,1130,1135,,2023,O,0,1,0,0,0,0,1,0,0,,,
72909404,,,20230610,1628,N,Y,13.507,0,0,2,,N,N,Y,37.64635,-84.78231,1,8,6,1,1,2,2,N,1628,1630,,2023,O,0,0,1,1,0,0,0,1,0,,,
72909645,,,20230611,1133,N,Y,0.112,0,0,2,,N,N,Y,37.61753,-84.77651,5,2,6,1,1,3,2,N,1135,1142,,2023,O,0,0,0,0,0,0,1,0,0,,,
72909707,,,20230611,1558,N,N,0.018,0,0,2,,N,N,Y,37.63247,-84.75149,5,2,1,1,5,6,2,N,1558,1605,,2023,O,0,0,1,0,0,0,0,0,0,,,
72909912,,,20230611,2331,N,N,0.905,1,0,1,,N,N,Y,37.65894,-84.7701,9,2,6,1,5,2,5,Y,2331,2332,,2023,A,0,0,1,0,0,0,1,1,0,,,
72910094,,,20230419,1616,N,N,0.13,0,0,1,,N,N,Y,37.64581,-84.7927,9,2,6,1,1,2,2,N,1617,1619,,2023,O,0,0,0,1,0,0,0,0,0,,,
72910525,,,20230612,1356,N,N,0.048,0,0,2,,N,N,Y,37.61805,-84.77761,1,2,6,1,1,2,2,N,1354,1407,,2023,O,0,0,1,0,0,0,1,1,0,,,
72910812,,,20230613,1247,N,Y,4.62,0,0,2,,N,N,Y,37.66588,-84.79194,8,4,6,1,1,2,2,N,1248,1254,,2023,O,0,0,1,1,0,0,1,0,0,,,
72911195,,,20230614,1421,N,Y,0.001,0,0,2,,N,N,Y,37.61745,-84.77444,1,4,6,1,1,2,2,N,1421,1428,,2023,O,0,0,0,1,0,0,1,1,0,,,
72911558,,,20230614,2334,N,Y,0.845,2,0,2,,N,N,Y,37.61696,-84.78983,1,4,6,1,1,2,6,Y,2334,2339,,2023,B,0,0,0,1,0,0,1,1,1,,,
72911613,,,20230614,1204,N,Y,13.724,0,0,2,,N,N,Y,37.64683,-84.76643,1,2,3,1,1,2,2,N,1205,1210,,2023,O,0,0,0,1,0,0,1,0,0,,,
72911618,,,20230615,650,N,N,0.188,0,0,2,,N,N,Y,37.6674,-84.76449,2,1,6,1,1,2,1,N,650,700,,2023,O,0,0,0,0,0,0,1,0,0,,,
72911655,,,20230615,1402,N,Y,0.492,0,0,2,,N,N,Y,37.6193,-84.7659,4,4,6,1,1,2,2,N,1405,1405,,2023,O,0,0,0,0,0,0,0,1,0,,,
72911896,,,20230615,1726,N,Y,3.744,1,0,2,,N,N,Y,37.65547,-84.79926,4,4,6,1,1,2,2,Y,1725,1730,,2023,C,0,0,0,1,0,0,1,1,0,,,
72911999,,,20230617,935,N,N,0.025,0,0,2,,N,N,Y,37.64136,-84.77492,1,2,6,1,1,2,2,N,935,940,,2023,O,0,0,0,1,0,0,0,1,0,,,
72912098,,,20230617,1045,N,Y,1.181,0,0,2,,N,N,Y,37.6207,-84.75336,5,2,6,2,1,2,2,N,1050,1057,,2023,O,0,0,0,0,0,0,1,1,0,,,
72912129,,,20230617,1758,N,Y,0.238,0,0,2,,N,N,Y,37.61721,-84.78178,2,2,6,1,1,2,2,N,1758,1803,,2023,O,0,0,1,0,0,0,1,0,0,,,
72912921,,,20230619,1543,N,Y,0.169,0,0,2,,N,N,Y,37.61717,-84.77752,5,4,6,1,5,2,2,N,1543,1545,,2023,O,0,0,0,0,0,0,1,1,0,,,
72913198,,,20230620,1520,N,N,15.507,0,0,2,,N,N,Y,37.66406,-84.74301,5,2,6,1,5,6,2,N,1520,1521,,2023,O,0,0,0,0,0,0,0,0,0,,,
72913365,,,20230620,2130,N,N,0.027,0,0,2,,N,N,Y,37.63504,-84.77454,2,1,4,1,1,2,6,N,2138,2145,,2023,O,0,0,1,0,0,0,1,0,0,,,
72913914,,,20230621,1302,N,Y,5.205,0,0,2,,N,Y,Y,37.64276,-84.77275,1,2,4,1,5,6,2,N,1304,1304,,2023,O,0,0,0,0,0,0,1,1,0,,,
72914025,,,20230622,1012,N,N,0.075,0,0,2,,N,N,Y,37.65531,-84.8017,1,2,5,1,1,3,2,N,1012,1018,,2023,O,0,0,0,1,0,0,1,1,0,,,
72914161,,,20230621,1948,N,N,4.75,0,0,2,,N,N,Y,37.63642,-84.77494,1,2,6,1,1,2,2,N,1948,1949,,2023,O,0,0,0,0,0,0,1,0,0,,,
72914188,,,20230622,1437,N,N,5.113,0,0,2,,N,Y,Y,37.64222,-84.77441,1,2,6,1,1,2,2,N,1437,1443,,2023,O,0,0,0,1,0,0,1,0,0,,,
72914643,,,20230624,1229,N,N,4.89,0,0,2,,N,N,Y,37.63851,-84.77474,8,2,6,1,1,2,2,N,1231,1233,,2023,O,0,0,0,0,0,0,1,0,0,,,
72914850,,,20230624,2243,N,Y,4.222,0,0,2,,Y,N,Y,37.62855,-84.77479,5,4,6,1,1,2,7,N,2242,2250,,2023,O,0,0,0,0,0,0,1,1,0,,,
72915101,,,20230623,1437,N,N,4.11,2,0,2,,N,N,Y,37.62694,-84.77476,1,4,6,1,1,2,2,Y,1437,1440,,2023,C,0,0,0,0,0,0,1,1,0,,,
72915102,,,20230624,2021,N,Y,14.181,0,0,2,,N,N,Y,37.64124,-84.76315,1,2,6,1,1,2,2,N,2021,2023,,2023,O,0,0,1,0,0,0,1,1,0,,,
72915396,,,20230626,1708,N,N,0.058,0,0,2,,Y,N,Y,37.64804,-84.7706,2,2,4,1,1,2,2,N,1711,1714,,2023,O,0,0,0,0,0,0,0,0,0,,,
72915842,,,20230627,2144,N,N,4.751,0,0,1,,N,N,Y,37.66873,-84.79166,9,4,4,1,1,2,6,N,2144,2150,,2023,O,0,0,0,0,0,0,0,0,0,,,
72916056,,,20230628,958,N,Y,2.93,0,0,2,,N,N,Y,37.64478,-84.80296,1,2,6,1,1,11,2,N,1001,1003,,2023,O,0,0,0,1,0,0,1,1,0,,,
72916057,,,20230628,1100,N,N,0.051,1,0,2,,N,Y,Y,37.61773,-84.77357,5,3,6,1,1,11,2,N,1101,1102,,2023,C,0,1,0,0,0,0,1,1,0,,,
72916093,,,20230628,1055,N,N,14.627,0,0,2,,N,N,Y,37.63666,-84.7578,5,2,6,1,1,2,2,N,1055,1055,,2023,O,0,0,0,0,0,0,1,0,0,,,
72916407,,,20230628,1025,N,Y,3.441,2,0,2,,N,N,Y,37.61747,-84.77446,5,2,6,1,1,2,2,Y,1025,1029,,2023,C,0,0,0,0,0,0,1,1,0,,,
72916408,,,20230629,1036,N,N,3.041,0,0,2,,N,N,Y,37.64631,-84.80283,7,4,6,1,1,3,2,N,1037,1045,,2023,O,0,0,0,1,0,0,0,0,0,,,
72916967,,,20230628,1557,N,Y,1.432,0,0,2,,N,N,Y,37.62402,-84.79541,1,2,6,1,1,2,2,N,1557,1600,,2023,O,0,0,0,1,0,0,1,1,0,,,
72917085,,,20230630,555,N,Y,4.85,0,0,1,,N,Y,Y,37.6373,-84.77328,9,2,3,1,5,6,6,N,555,602,,2023,O,0,0,0,1,0,0,0,0,0,,,
72917156,,,20230701,1115,N,Y,0.253,0,0,3,,N,N,Y,37.64971,-84.78267,1,2,6,1,5,3,2,N,1115,1119,,2023,O,0,0,0,1,0,0,1,1,0,,,
72917210,,,20230630,1211,N,N,8.156,0,0,2,,N,N,Y,37.67635,-84.79096,8,2,3,1,1,3,2,N,1213,1218,,2023,O,0,0,0,0,0,0,1,0,0,,,
72917514,,,20230702,1254,N,N,5.247,0,0,2,,N,Y,Y,37.6438,-84.77427,8,2,6,1,1,2,2,N,1254,1256,,2023,O,0,0,0,0,0,0,0,0,0,,,
72917600,,,20230629,1518,N,Y,0.177,0,0,2,,N,N,Y,37.61798,-84.7714,1,4,6,1,1,2,2,Y,1518,1523,,2023,O,0,0,0,0,0,0,0,1,0,,,
72917848,,,20230703,825,N,Y,3.741,0,0,2,,N,N,Y,37.65556,-84.79933,1,2,6,1,1,3,2,N,830,837,,2023,O,0,0,0,0,0,0,1,1,0,,,
72917849,,,20230703,1226,N,Y,4.422,0,0,2,,N,N,Y,37.63144,-84.77481,5,2,6,1,1,3,2,N,1226,1227,,2023,O,0,0,1,0,0,0,1,0,0,,,
72917854,,,20230703,1202,N,Y,3.895,0,0,2,,N,N,Y,37.62388,-84.77469,9,2,6,1,1,3,2,N,1202,1206,,2023,O,1,0,0,0,1,0,0,0,0,,,
72917901,,,20230703,1412,N,N,0.235,0,0,2,,N,N,Y,37.64484,-84.77522,5,2,6,1,1,3,2,N,1414,1420,,2023,O,0,0,0,0,0,0,1,0,0,,,
72917920,,,20230703,1210,N,N,10.483,0,0,2,,N,N,Y,37.61933,-84.82716,1,2,4,1,1,2,2,N,1157,1210,,2023,O,0,0,0,0,0,0,0,1,0,,,
72917943,,,20230703,1435,N,Y,5.156,0,0,2,,N,Y,Y,37.64287,-84.77436,1,2,6,1,1,2,2,N,1435,1437,,2023,O,0,0,1,0,0,0,0,1,0,,,
72917968,,,20230703,1053,N,N,5.197,0,0,2,,N,Y,Y,37.64289,-84.77433,8,2,4,1,1,3,2,N,1054,1055,,2023,O,0,0,0,0,0,0,1,0,0,,,
72918275,,,20230704,1204,N,Y,4.213,1,0,2,,N,N,Y,37.62842,-84.7748,4,2,6,1,1,2,2,N,1205,1209,,2023,B,0,0,0,0,0,0,1,1,0,,,
72918343,,,20230703,1717,N,Y,0.011,0,0,2,,N,N,Y,37.618,-84.77142,2,16,5,1,1,2,2,N,1717,1720,,2023,O,0,0,0,0,0,0,0,0,0,,,
72918497,,,20230705,805,N,Y,5.259,0,0,2,,N,N,Y,37.6436,-84.77267,8,2,6,1,1,2,2,N,757,813,,2023,O,0,0,0,0,0,0,0,1,0,,,
72919004,,,20230622,1840,N,Y,0.638,1,0,2,,N,N,Y,37.61969,-84.76324,1,2,6,1,1,2,2,Y,1840,1845,,2023,B,0,0,0,0,0,0,0,0,0,,,
72919059,,,20230705,1018,N,Y,0.1,3,0,2,,N,N,Y,37.64734,-84.77231,1,2,6,1,1,2,2,N,1019,1022,,2023,C,0,0,0,1,0,0,1,1,0,,,
72919060,,,20230706,1042,N,N,0.297,0,0,2,,N,N,Y,37.61696,-84.77984,5,2,6,1,1,2,2,N,1443,1449,,2023,O,0,0,0,0,0,0,1,1,0,,,
72919461,,,20230707,1159,N,Y,0.178,0,0,2,,N,N,Y,37.61781,-84.77137,5,3,6,1,1,2,2,N,1155,1159,,2023,O,0,0,0,0,0,0,1,1,0,,,
72919594,,,20230706,1654,N,Y,0.136,0,0,2,,N,N,Y,37.65421,-84.77287,1,2,6,1,1,2,2,N,1654,1707,,2023,O,0,0,0,0,0,0,1,0,0,,,
72920018,,,20230709,5,N,Y,5.258,0,0,2,,N,N,Y,37.64361,-84.77266,5,2,6,1,1,2,6,N,7,9,,2023,O,0,0,0,0,0,0,1,0,0,,,
72920518,,,20230710,1342,N,Y,12.323,0,0,3,,N,N,Y,37.64852,-84.8028,5,2,6,1,1,2,2,N,1343,1351,,2023,O,0,0,0,1,0,0,1,0,0,,,
72920622,,,20230710,1728,N,Y,5.196,0,0,2,,N,Y,Y,37.6429,-84.77434,8,2,4,1,1,2,2,N,1728,1730,,2023,O,0,0,0,0,0,0,0,0,0,,,
72920725,,,20230711,57,N,N,0.03,0,0,1,,N,N,Y,37.63178,-84.77196,9,2,4,1,1,2,5,N,101,101,,2023,O,0,0,0,0,0,0,1,0,1,,,
72921057,,,20230711,1927,N,Y,5.332,0,0,2,,N,N,Y,37.64479,-84.77415,1,2,6,1,1,2,2,N,1927,1927,,2023,O,0,0,1,0,0,0,0,1,0,,,
72921272,,,20230711,1654,N,N,0.082,0,0,2,,N,N,Y,37.65096,-84.77623,1,2,6,1,1,2,2,N,1755,1759,,2023,O,0,0,0,0,0,0,1,0,0,,,
72921312,,,20230712,844,N,N,4.905,0,0,2,,N,Y,Y,37.63892,-84.7747,8,2,4,1,1,2,2,N,844,849,,2023,O,0,0,0,0,0,0,1,1,0,,,
72922052,,,20230706,1632,N,Y,1.8,0,0,2,,Y,N,Y,37.62894,-84.79762,5,4,6,1,1,2,2,Y,1633,1639,,2023,O,0,0,0,0,0,0,0,0,0,,,
72922068,,,20230714,1146,N,Y,3.174,0,0,2,,N,Y,Y,37.64825,-84.80296,5,1,6,1,1,2,2,N,1147,1152,,2023,O,0,1,0,1,0,0,0,1,0,,,
72922106,,,20230713,1041,N,N,4.181,1,0,1,,N,N,Y,37.62796,-84.77477,9,2,6,1,1,2,2,Y,1042,1044,,2023,B,1,0,0,0,0,0,0,1,0,,,
72922108,,,20230714,1506,N,N,0.06,0,0,2,,N,N,Y,37.61822,-84.77763,8,1,6,1,1,2,2,N,1506,1506,,2023,O,0,0,1,0,0,0,0,1,0,,,
72922205,,,20230714,1729,N,N,0.101,0,0,2,,N,Y,Y,37.6167,-84.77467,5,1,1,1,1,2,2,N,1731,1735,,2023,O,0,0,0,1,0,0,1,0,0,,,
72922706,,,20230715,1721,N,Y,3.459,0,0,2,,Y,N,Y,37.61765,-84.77465,5,2,6,1,1,2,2,N,1721,1725,,2023,O,0,0,0,0,0,0,1,1,0,,,
72923083,,,20230715,1606,N,Y,8.213,0,0,2,,N,N,Y,37.67724,-84.79087,4,4,6,1,1,2,2,Y,1608,1611,,2023,O,0,0,0,1,0,0,1,1,0,,,
72923539,,,20230718,1428,N,Y,0.164,1,0,2,,N,N,Y,37.61722,-84.77746,1,4,6,1,1,3,2,Y,1431,1431,,2023,C,0,0,0,1,0,0,0,1,0,,,
72923610,,,20230718,1650,N,N,14.485,0,0,2,,N,N,Y,37.65409,-84.75501,1,5,6,1,1,2,2,N,1655,1701,,2023,O,0,0,0,0,0,0,1,1,0,,,
72923958,,,20230719,1414,N,N,5.186,0,0,2,,N,Y,Y,37.64246,-84.77278,8,2,6,1,1,2,2,N,1415,1419,,2023,O,0,0,0,1,0,0,1,1,0,,,
72924551,,,20230720,1540,N,N,0.21,0,0,2,,N,N,Y,37.64915,-84.77675,2,1,6,1,1,2,2,N,1540,1543,,2023,O,0,0,0,0,0,0,1,0,0,,,
72924552,,,20230720,1800,N,N,5.459,0,0,2,,N,N,Y,37.64586,-84.77319,5,2,6,1,1,2,2,N,1800,1802,,2023,O,0,0,0,1,0,0,1,0,0,,,
72924751,,,20230721,1249,N,N,0.142,0,0,2,,N,N,Y,37.61745,-84.77705,8,2,6,1,1,2,2,N,1249,1252,,2023,O,0,0,1,0,0,0,1,0,0,,,
72925150,,,20230722,1050,N,Y,5.78,0,0,2,,N,N,Y,37.64622,-84.77872,1,2,4,1,1,2,2,N,1050,1050,,2023,O,0,0,0,0,0,0,1,1,0,,,
72925238,,,20230722,1511,N,Y,0.372,0,0,2,,N,N,Y,37.62269,-84.76691,5,2,6,1,1,2,2,N,1511,1521,,2023,O,0,0,0,0,0,0,1,0,0,,,
72925276,,,20230722,2140,N,Y,5.524,0,0,2,,N,N,Y,37.64592,-84.77404,5,2,6,1,1,2,5,N,2157,2203,,2023,O,0,0,0,0,0,0,0,0,0,,,
72925473,,,20230717,1839,N,Y,0.168,2,0,2,,N,N,Y,37.61718,-84.7775,5,2,6,1,1,2,2,Y,1839,1841,,2023,C,0,0,0,0,0,0,1,0,0,,,
72925524,,,20230717,1637,N,N,5.556,0,0,2,,N,N,Y,37.64597,-84.77462,4,2,6,1,1,2,2,N,1638,1642,,2023,O,0,0,0,1,0,0,1,1,0,,,
72925626,,,20230718,1612,N,Y,0.136,0,0,2,,N,N,Y,37.64371,-84.77433,5,2,6,1,1,3,2,N,1612,1617,,2023,O,0,0,0,1,0,0,0,0,0,,,
72925706,,,20230724,1049,N,Y,1.719,0,0,2,,N,N,Y,37.62787,-84.79713,5,4,6,1,1,3,2,N,1049,1059,,2023,O,0,0,0,0,0,0,1,0,0,,,
72925900,,,20230724,1525,N,N,5.158,2,0,2,,N,Y,Y,37.64278,-84.77432,1,2,6,1,1,2,2,N,1525,1528,,2023,B,0,0,0,0,0,0,1,0,0,,,
72926335,,,20230725,2042,N,N,0.021,0,0,2,,N,N,Y,37.62417,-84.77429,2,2,6,1,1,2,2,N,2042,2047,,2023,O,0,0,0,1,0,0,1,0,0,,,
72926453,,,20230725,952,N,N,4.914,0,0,2,,N,Y,Y,37.63884,-84.7747,8,2,4,1,1,2,2,N,952,955,,2023,O,0,0,0,0,0,0,0,0,0,,,
72927239,,,20230727,1616,N,N,0.414,0,0,2,,N,N,Y,37.6168,-84.78196,5,2,6,1,1,2,2,N,1618,1624,,2023,O,0,0,0,0,0,0,1,0,0,,,
72927398,,,20230728,1153,N,Y,4.415,1,0,2,,N,N,Y,37.63135,-84.77489,8,2,6,1,1,2,2,Y,1153,1203,,2023,B,1,0,0,0,0,0,1,1,0,,,
72927580,,,20230728,1602,N,N,0.044,0,0,3,,N,N,Y,37.61753,-84.77368,8,4,6,1,1,2,2,N,1602,1608,,2023,O,0,0,1,0,0,0,0,1,0,,,
72927616,,,20230728,2149,N,Y,5.978,2,0,3,,N,N,Y,37.64635,-84.78232,9,2,6,1,1,2,5,N,2149,2153,,2023,B,0,0,0,0,1,0,1,1,0,,,
72927740,,,20230729,1350,N,N,0.411,0,0,2,,N,N,Y,37.61702,-84.78491,1,1,6,1,1,3,2,N,1351,1401,,2023,O,0,0,0,1,0,0,1,1,0,,,
72927918,,,20230729,1640,N,Y,1.781,0,0,2,,N,N,Y,37.62867,-84.79775,5,4,6,1,1,2,2,N,1640,1646,,2023,O,0,0,0,1,0,0,1,1,0,,,
72928135,,,20230730,1510,N,N,3.582,3,0,2,,N,N,Y,37.61938,-84.7746,3,2,6,1,1,2,2,Y,1510,1513,,2023,B,0,0,0,0,0,0,1,0,0,,,
72928607,,,20230731,2045,N,Y,4.904,0,0,2,,N,Y,Y,37.63894,-84.77463,1,2,6,1,1,2,5,N,2045,2050,,2023,O,0,0,0,0,0,0,1,0,0,,,
72928829,,,20230801,1309,N,Y,0.18,0,0,2,,N,N,Y,37.65634,-84.80028,1,2,6,1,1,2,2,N,1309,1335,,2023,O,0,0,0,1,0,0,1,0,0,,,
72928992,,,20230801,1950,N,Y,3.462,0,0,2,,N,N,Y,37.61769,-84.77464,1,2,6,1,1,2,2,N,1950,1955,,2023,O,0,0,0,0,0,0,1,0,0,,,
72929171,,,20230731,823,N,Y,5.329,0,0,3,,N,N,Y,37.64484,-84.77415,1,2,6,1,1,2,2,N,825,831,,2023,O,0,0,0,1,0,0,1,1,0,,,
72929172,,,20230731,1324,N,N,4.939,0,0,2,,N,Y,Y,37.63865,-84.77314,1,2,6,1,1,2,2,N,1324,1327,,2023,O,0,0,1,0,0,0,1,1,0,,,
72929198,,,20230731,1009,N,Y,0.059,0,0,2,,N,N,Y,37.64721,-84.77068,1,2,6,1,1,2,2,N,1012,1014,,2023,O,0,0,0,1,0,0,1,1,0,,,
72929199,,,20230802,1223,N,N,2.024,1,0,1,,N,N,Y,37.67357,-84.76476,9,2,6,1,1,2,2,Y,1224,1229,,2023,C,0,0,0,1,0,0,0,0,0,,,
72929876,,,20230801,1602,N,Y,0.832,0,0,2,,N,N,Y,37.64896,-84.77218,5,2,6,1,1,2,2,N,1602,1609,,2023,O,0,0,1,0,0,0,1,0,0,,,
72929954,,,20230803,551,N,Y,0.043,0,0,2,,N,N,Y,37.62006,-84.76335,1,2,6,1,5,6,6,N,551,555,,2023,O,0,0,0,0,0,0,0,0,0,,,
72929995,,,20230804,149,N,N,0.231,0,0,2,,N,N,Y,37.61914,-84.78191,5,2,6,1,1,3,6,N,149,153,,2023,O,0,1,0,0,0,0,0,0,1,,,
72930116,,,20230803,1808,N,Y,4.415,1,0,2,,N,N,Y,37.63135,-84.77489,1,4,6,1,1,2,2,Y,1808,1811,,2023,C,0,0,0,0,0,0,1,1,0,,,
72930287,,,20230804,1619,N,Y,0.357,0,0,2,,N,N,Y,37.6443,-84.76656,5,2,6,1,1,2,2,N,1619,1625,,2023,O,0,0,0,0,0,0,1,0,0,,,
72930354,,,20230804,1804,N,Y,0.022,0,0,2,,N,N,Y,37.64624,-84.77406,5,2,6,1,1,2,2,N,1806,1808,,2023,O,0,0,0,0,0,0,1,0,0,,,
72930383,,,20230804,2231,N,N,0.038,0,0,2,,Y,N,Y,37.62224,-84.77532,7,2,6,1,1,2,6,N,2233,2337,,2023,O,0,0,0,0,0,0,0,0,0,,,
72930686,,,20230805,1956,N,Y,0.011,0,0,2,,N,N,Y,37.61713,-84.7775,5,2,4,1,1,3,2,N,1956,2001,,2023,O,0,0,0,0,0,0,1,0,0,,,
