MasterFile,KABCO_Mod,Mode,Disadvantaged Com ID,MannerofCollision_Real,CollisionDate,CollisionTime,ParkingLotIndicator,IntersectionWith_Indicator_,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVeh,Hit&RunIndicator,OneWayIndicator,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,TotalLanes,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,FirstAidSceneIndicator,TimeNotified,TimeArrived,MedianCros,YR,KABCO,Motorcyclist,CommercialVehicle,YoungDriver,MatureDriver,Pedestrian,Bicyclist,Distracted,agressive,Impaired,Unrestrain,RoadwayDep,MedXover
72671104,O,Motor Vehicle,DAC,,20210915,636.0,N,N,13.724,0,0,2,2.0,N,N,Y,37.64682,-84.76642,7.0,2.0,1.0,1.0,5.0,6.0,5.0,N,636,639,N,2021.0,O,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0
72671126,O,Motor Vehicle,DAC,,20210915,1603.0,N,N,0.138,0,0,3,3.0,N,N,Y,37.64878,-84.76922,5.0,2.0,6.0,1.0,5.0,3.0,2.0,N,1534,1542,N,2021.0,O,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0
72671127,B,Motor Vehicle,Non DAC,,20210915,1735.0,N,N,3.254,3,0,5,5.0,N,N,Y,37.64939,-84.80322,5.0,4.0,6.0,1.0,1.0,3.0,2.0,Y,1736,1738,N,2021.0,B,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0
72671360,O,Motor Vehicle,Non DAC,,20210915,744.0,N,N,0.615,0,0,2,2.0,N,N,Y,37.65296,-84.80401,7.0,2.0,3.0,1.0,5.0,3.0,2.0,N,744,753,N,2021.0,O,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
72671521,O,Motor Vehicle,DAC,ANGLE,20210916,2050.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.61765,-84.77445,1.0,4.0,6.0,1.0,1.0,2.0,5.0,N,2050,2052,N,2021.0,O,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0
72671551,O,Motor Vehicle,DAC,,20210717,1430.0,N,N,0.0,0,0,2,2.0,Y,N,Y,37.64592,-84.77403,5.0,0.0,6.0,1.0,1.0,2.0,2.0,N,1432,1432,N,2021.0,O,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
72671978,O,Motor Vehicle,Non DAC,,20210917,2019.0,N,Y,3.569,0,0,2,2.0,N,N,Y,37.65375,-84.80162,1.0,2.0,6.0,1.0,1.0,2.0,5.0,N,2019,2022,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72673114,O,Motor Vehicle,Non DAC,,20210920,1720.0,N,Y,8.212,0,0,2,2.0,N,N,N,37.67724,-84.79085,5.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1720,1734,N,2021.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72673291,C,Motor Vehicle,DAC,REAR END,20210921,949.0,N,Y,0.177,2,0,2,2.0,N,N,Y,37.61781,-84.77135,5.0,3.0,6.0,1.0,5.0,6.0,2.0,N,950,953,N,2021.0,C,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72673322,O,Motor Vehicle,DAC,ANGLE,20210920,851.0,N,Y,0.036,0,0,2,2.0,N,N,Y,37.62017,-84.7634,1.0,2.0,6.0,1.0,5.0,6.0,2.0,N,853,901,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72673323,O,Motor Vehicle,DAC,,20210920,952.0,N,N,0.033,0,0,2,2.0,N,N,Y,37.64632,-84.77242,8.0,2.0,6.0,1.0,5.0,6.0,2.0,N,955,959,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72673521,O,Motor Vehicle,Non DAC,,20210921,1823.0,N,N,0.333,0,0,2,2.0,N,N,Y,37.66235,-84.79003,5.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1824,1833,N,2021.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72673532,O,Motor Vehicle,Non DAC,,20210921,1923.0,N,Y,16.007,0,0,2,2.0,N,N,Y,37.66643,-84.73473,5.0,2.0,6.0,1.0,1.0,2.0,1.0,N,1923,1932,N,2021.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72673936,O,Motor Vehicle,Non DAC,,20210922,1600.0,N,Y,1.232,0,0,2,2.0,N,N,Y,37.62125,-84.79437,5.0,4.0,6.0,1.0,5.0,6.0,2.0,N,1600,1610,N,2021.0,O,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0
72673940,O,Motor Vehicle,DAC,,20210922,1207.0,N,Y,6.207,0,0,2,2.0,N,N,Y,37.64968,-84.78266,1.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1208,1211,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72673978,O,Motor Vehicle,DAC,,20210922,1644.0,N,N,5.185,0,0,2,2.0,N,Y,Y,37.64245,-84.77278,8.0,2.0,4.0,1.0,5.0,3.0,2.0,N,1649,1659,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0
72674065,O,Motor Vehicle,Non DAC,,20210922,2152.0,N,Y,0.005,0,0,1,1.0,N,N,Y,37.67722,-84.79099,9.0,2.0,1.0,1.0,5.0,6.0,7.0,N,2153,2202,N,2021.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72674359,O,Motor Vehicle,DAC,,20210923,1117.0,N,N,0.042,0,0,2,2.0,N,N,Y,37.61816,-84.77763,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1119,1126,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72674362,O,Motor Vehicle,DAC,,20210922,2033.0,N,Y,0.152,0,0,2,2.0,N,N,Y,37.6435,-84.77106,1.0,2.0,6.0,1.0,5.0,6.0,5.0,N,2033,2036,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72674569,O,Motor Vehicle,DAC,,20210923,2027.0,N,Y,13.629,0,0,2,2.0,N,N,Y,37.64546,-84.7666,1.0,2.0,6.0,1.0,1.0,3.0,5.0,N,2028,2030,N,2021.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72674711,O,Motor Vehicle,Non DAC,,20210922,1535.0,N,Y,1.233,0,0,3,3.0,N,N,Y,37.6213,-84.79414,5.0,2.0,1.0,1.0,5.0,3.0,2.0,N,1535,1544,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72675736,O,Motor Vehicle,Non DAC,,20210927,742.0,N,Y,12.296,0,0,2,2.0,N,N,Y,37.64867,-84.80255,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,742,746,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72675871,O,Motor Vehicle,DAC,,20210927,1344.0,N,N,0.103,0,0,2,2.0,N,N,Y,37.64422,-84.77099,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1344,1347,N,2021.0,O,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
72675886,O,Motor Vehicle,DAC,,20210927,1346.0,N,N,4.983,0,0,2,2.0,N,N,Y,37.63982,-84.77463,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1346,1346,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
72676335,O,Motor Vehicle,Non DAC,,20210927,1628.0,N,Y,1.277,0,0,2,2.0,N,N,Y,37.62192,-84.79442,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1629,1636,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72676336,O,Motor Vehicle,DAC,,20210928,826.0,N,Y,5.192,0,0,2,2.0,N,Y,Y,37.64256,-84.77278,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,827,834,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72676880,O,Motor Vehicle,DAC,,20210929,2005.0,N,Y,0.151,0,0,2,2.0,N,N,Y,37.62848,-84.77202,1.0,2.0,6.0,1.0,1.0,2.0,7.0,N,2007,2009,N,2021.0,O,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
72677357,B,Motor Vehicle,DAC,,20210930,1709.0,N,Y,14.691,1,0,2,2.0,N,N,Y,37.63619,-84.75683,1.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1709,1711,N,2021.0,B,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0
72677466,O,Motor Vehicle,Non DAC,,20211001,747.0,N,N,15.904,0,0,2,2.0,N,N,Y,37.66627,-84.73659,5.0,2.0,3.0,1.0,1.0,2.0,2.0,N,749,752,N,2021.0,O,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0
72677499,O,Motor Vehicle,DAC,,20211001,1033.0,N,N,14.841,0,0,2,2.0,N,N,Y,37.63492,-84.75474,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1035,1038,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72677907,O,Motor Vehicle,DAC,,20211001,1524.0,N,Y,5.2,0,0,2,2.0,N,Y,Y,37.64294,-84.77433,8.0,2.0,4.0,1.0,1.0,2.0,2.0,N,1524,1529,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72677992,O,Motor Vehicle,DAC,,20211002,1430.0,N,Y,4.136,0,0,2,2.0,N,N,Y,37.62731,-84.77475,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1430,1435,N,2021.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72678018,O,Motor Vehicle,DAC,,20211002,1217.0,N,Y,5.331,0,0,2,2.0,N,Y,Y,37.64481,-84.77415,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1217,1219,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72678693,O,Motor Vehicle,DAC,,20211001,1445.0,N,Y,4.842,0,0,3,3.0,N,N,Y,37.63786,-84.77478,1.0,2.0,4.0,1.0,1.0,2.0,2.0,N,1445,1445,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72678827,O,Motor Vehicle,Non DAC,,20211004,1611.0,N,N,0.038,0,0,1,1.0,N,N,Y,37.65506,-84.79857,9.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1611,1618,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
72678934,O,Motor Vehicle,DAC,,20210929,2110.0,N,Y,0.592,0,0,2,2.0,N,N,Y,37.63714,-84.77158,1.0,2.0,6.0,2.0,1.0,2.0,4.0,N,2108,2110,N,2021.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72679016,O,Motor Vehicle,Non DAC,,20211005,600.0,N,Y,1.457,0,0,1,1.0,N,N,Y,37.67726,-84.76403,9.0,2.0,6.0,1.0,1.0,4.0,5.0,N,602,607,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72679053,O,Motor Vehicle,Non DAC,,20211004,1347.0,N,N,0.03,0,0,1,1.0,Y,N,N,37.63254,-84.75123,9.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1349,1402,N,2021.0,O,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
72679564,O,Motor Vehicle,DAC,,20211006,1220.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.64886,-84.7705,7.0,2.0,4.0,1.0,5.0,6.0,2.0,N,1225,1234,N,2021.0,O,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
72680476,O,Motor Vehicle,DAC,,20211008,1309.0,N,N,13.533,0,0,2,2.0,N,N,Y,37.64582,-84.77199,5.0,3.0,6.0,1.0,1.0,2.0,2.0,N,1311,1320,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72680991,O,Motor Vehicle,DAC,REAR END,20211009,2142.0,N,Y,0.169,0,0,2,2.0,N,N,Y,37.61736,-84.77753,5.0,4.0,6.0,1.0,1.0,2.0,5.0,N,2142,2146,N,2021.0,O,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
72681307,B,Motor Vehicle,DAC,,20211006,1908.0,N,Y,0.0,3,0,2,2.0,N,N,Y,37.64546,-84.76661,1.0,2.0,6.0,1.0,6.0,6.0,5.0,N,1908,1911,N,2021.0,B,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0
72681368,O,Motor Vehicle,Non DAC,,20211011,746.0,N,N,12.203,0,0,2,2.0,N,N,Y,37.64851,-84.80526,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,748,756,N,2021.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72681991,O,Motor Vehicle,DAC,,20211012,1546.0,N,N,0.128,0,0,2,2.0,N,N,Y,37.63037,-84.77202,7.0,2.0,4.0,1.0,1.0,2.0,2.0,N,1547,1557,N,2021.0,O,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
72682006,O,Motor Vehicle,DAC,,20211012,1915.0,N,N,13.575,0,0,2,2.0,N,N,Y,37.64575,-84.77125,5.0,4.0,6.0,1.0,1.0,2.0,5.0,N,1918,1922,N,2021.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72682010,O,Motor Vehicle,DAC,,20211012,1734.0,N,Y,0.213,0,0,2,2.0,N,N,Y,37.649,-84.77372,3.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1741,1747,N,2021.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72682219,O,Motor Vehicle,Non DAC,,20210911,1330.0,N,Y,0.004,0,0,2,2.0,N,N,Y,37.64846,-84.80513,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1330,1330,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72682444,O,Motor Vehicle,DAC,,20211012,1732.0,N,Y,6.131,0,0,2,2.0,N,N,Y,37.64857,-84.78255,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1732,1742,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72682714,O,Motor Vehicle,DAC,,20211014,1543.0,N,N,13.586,0,0,2,2.0,N,N,Y,37.64573,-84.77107,5.0,3.0,6.0,1.0,1.0,2.0,2.0,N,1546,1556,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72683273,O,Motor Vehicle,DAC,,20211014,1523.0,N,Y,0.115,0,0,2,2.0,N,N,Y,37.61906,-84.77768,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1523,1537,N,2021.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72683556,O,Motor Vehicle,Non DAC,,20211014,722.0,N,Y,1.479,0,0,1,1.0,N,N,Y,37.67714,-84.76385,9.0,1.0,3.0,1.0,1.0,4.0,7.0,N,723,728,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72684153,O,Motor Vehicle,DAC,,20211018,745.0,N,N,3.779,0,0,2,2.0,N,N,Y,37.62225,-84.77465,7.0,2.0,6.0,1.0,1.0,2.0,1.0,N,746,753,N,2021.0,O,0,0,0,1,0,0,1,1,0,0.0,1.0,0.0
72684994,O,Motor Vehicle,Non DAC,,20211020,224.0,N,N,14.998,0,0,1,1.0,N,N,Y,37.65847,-84.7485,9.0,2.0,6.0,1.0,1.0,2.0,5.0,N,226,233,N,2021.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72685065,O,Motor Vehicle,Non DAC,,20211019,1320.0,N,Y,1.474,0,0,2,2.0,N,N,Y,37.67727,-84.76392,8.0,2.0,3.0,1.0,1.0,2.0,2.0,N,1320,1326,N,2021.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72685167,O,Motor Vehicle,DAC,,20211020,1231.0,N,Y,0.088,0,0,2,2.0,N,N,Y,37.64469,-84.77256,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1231,1239,N,2021.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72685280,O,Motor Vehicle,DAC,,20211015,1551.0,N,Y,0.395,0,0,2,2.0,N,N,Y,37.62652,-84.75229,5.0,1.0,5.0,1.0,5.0,3.0,2.0,N,1551,1554,N,2021.0,O,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
72685564,O,Motor Vehicle,DAC,,20211020,0.0,N,Y,0.161,0,0,2,2.0,Y,N,Y,37.62991,-84.7519,7.0,2.0,4.0,1.0,1.0,2.0,2.0,N,856,905,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72685565,O,Motor Vehicle,DAC,,20211020,1642.0,N,Y,0.204,0,0,2,2.0,N,N,Y,37.61675,-84.77077,1.0,2.0,5.0,1.0,1.0,2.0,2.0,N,1642,1655,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72686116,O,Motor Vehicle,DAC,,20211022,1645.0,N,N,13.632,0,0,2,2.0,N,N,Y,37.64572,-84.77026,2.0,3.0,4.0,1.0,1.0,3.0,2.0,N,1655,1701,N,2021.0,O,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
72686805,O,Motor Vehicle,DAC,REAR END,20211024,1143.0,N,N,3.251,0,0,2,2.0,N,N,Y,37.61475,-84.77448,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1143,1151,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72686975,O,Motor Vehicle,DAC,,20211024,1941.0,N,N,4.609,0,0,1,1.0,N,N,Y,37.6346,-84.77513,9.0,2.0,4.0,1.0,1.0,2.0,5.0,N,1941,1941,N,2021.0,O,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0
72687216,C,Motor Vehicle,Non DAC,,20211025,757.0,N,Y,1.233,1,0,2,2.0,N,N,Y,37.62132,-84.79415,5.0,3.0,6.0,1.0,5.0,6.0,1.0,N,757,802,N,2021.0,C,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0
72687316,O,Motor Vehicle,DAC,SIDESWIPE-SAME DIRECTION,20211025,924.0,N,Y,1.197,0,0,2,2.0,N,N,Y,37.62092,-84.75304,8.0,2.0,6.0,1.0,5.0,3.0,2.0,N,924,932,N,2021.0,O,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
72687395,O,Motor Vehicle,DAC,REAR END,20211025,1617.0,N,N,0.08,0,0,2,2.0,N,N,Y,37.61729,-84.77607,5.0,4.0,6.0,1.0,5.0,3.0,2.0,N,1617,1638,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72687485,O,Motor Vehicle,DAC,,20211024,2005.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.64594,-84.77404,5.0,3.0,6.0,1.0,1.0,2.0,5.0,N,2005,2008,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72687712,C,Motor Vehicle,DAC,,20211026,1016.0,N,N,5.04,1,0,2,2.0,N,Y,Y,37.64075,-84.7745,8.0,2.0,4.0,1.0,5.0,3.0,2.0,N,1018,1020,N,2021.0,C,0,0,0,1,0,0,1,1,0,0.0,1.0,0.0
72688271,O,Motor Vehicle,DAC,,20211027,1416.0,N,Y,5.205,0,0,2,2.0,N,Y,Y,37.64276,-84.77274,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1416,1416,N,2021.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72688507,O,Motor Vehicle,DAC,,20211027,2025.0,N,Y,0.099,0,0,2,2.0,N,Y,Y,37.64735,-84.7723,1.0,4.0,6.0,1.0,1.0,2.0,5.0,N,2027,2031,N,2021.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72688860,O,Motor Vehicle,DAC,,20211028,1612.0,N,Y,0.003,0,0,2,2.0,N,N,Y,37.63223,-84.75155,5.0,2.0,1.0,1.0,5.0,3.0,2.0,N,1612,1621,N,2021.0,O,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0
72688871,O,Motor Vehicle,Non DAC,,20211028,1528.0,N,N,1.317,0,0,3,3.0,N,N,Y,37.6224,-84.79486,5.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1530,1536,N,2021.0,O,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0
72689248,O,Motor Vehicle,Non DAC,,20211029,1000.0,N,Y,0.295,0,0,1,1.0,N,N,Y,37.65204,-84.75194,9.0,2.0,1.0,1.0,6.0,3.0,2.0,N,1016,1023,N,2021.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72689401,O,Motor Vehicle,DAC,,20211029,1526.0,N,Y,0.829,0,0,2,2.0,N,N,Y,37.64897,-84.77208,2.0,2.0,6.0,1.0,5.0,3.0,2.0,N,1530,1533,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72689614,O,Motor Vehicle,Non DAC,,20211029,1956.0,N,Y,3.082,0,0,2,2.0,N,N,Y,37.66441,-84.74299,3.0,2.0,6.0,1.0,5.0,6.0,6.0,N,1958,2003,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72689826,B,Motor Vehicle,DAC,,20211029,1012.0,N,Y,0.661,1,0,2,2.0,N,N,Y,37.62853,-84.76274,4.0,2.0,6.0,1.0,5.0,3.0,2.0,Y,1013,1018,N,2021.0,B,0,0,1,1,0,0,1,0,0,1.0,0.0,0.0
72689861,O,Motor Vehicle,DAC,,20211029,1301.0,N,Y,5.974,0,0,2,2.0,N,N,Y,37.64635,-84.78239,2.0,2.0,6.0,1.0,5.0,3.0,2.0,N,1246,1251,N,2021.0,O,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
72689862,O,Motor Vehicle,DAC,,20211030,1101.0,N,N,13.738,0,0,2,2.0,N,N,Y,37.64697,-84.76625,7.0,1.0,3.0,1.0,5.0,6.0,2.0,N,1102,1104,N,2021.0,O,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0
72690029,O,Motor Vehicle,Non DAC,,20211030,1948.0,N,Y,3.082,0,0,2,2.0,N,N,Y,37.66443,-84.74306,5.0,2.0,6.0,1.0,5.0,3.0,6.0,N,1948,1959,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72690328,O,Motor Vehicle,Non DAC,,20211028,1804.0,N,N,0.131,0,0,2,2.0,N,N,Y,37.65351,-84.77714,1.0,2.0,1.0,1.0,5.0,3.0,2.0,N,1804,1808,N,2021.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72690418,O,Motor Vehicle,Non DAC,,20211031,1932.0,N,N,0.269,0,0,2,2.0,N,N,Y,37.66311,-84.78984,1.0,1.0,6.0,1.0,1.0,2.0,4.0,N,1932,1936,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72690451,O,Motor Vehicle,Non DAC,,20211030,1637.0,N,N,0.077,0,0,2,2.0,N,N,Y,37.65198,-84.76495,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1638,1645,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72691092,O,Motor Vehicle,DAC,ANGLE,20211102,923.0,N,Y,3.451,0,0,2,2.0,N,N,Y,37.61759,-84.77459,1.0,2.0,6.0,1.0,5.0,3.0,2.0,N,925,928,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72691259,O,Motor Vehicle,Non DAC,,20211102,1155.0,N,N,0.698,0,0,1,1.0,N,N,Y,37.65616,-84.77149,9.0,2.0,4.0,1.0,1.0,3.0,2.0,N,1158,1202,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72691613,O,Motor Vehicle,Non DAC,,20211103,800.0,N,Y,0.093,0,0,2,2.0,Y,N,Y,37.65455,-84.80271,7.0,0.0,6.0,1.0,1.0,2.0,1.0,N,802,808,N,2021.0,O,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
72691638,O,Motor Vehicle,DAC,,20211103,1159.0,N,Y,5.977,0,0,1,1.0,N,N,Y,37.64634,-84.78231,9.0,3.0,6.0,1.0,1.0,2.0,2.0,N,1159,1159,N,2021.0,O,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
72691654,O,Motor Vehicle,Non DAC,,20211103,0.0,N,N,0.023,0,0,1,1.0,Y,N,Y,37.65248,-84.77858,9.0,0.0,6.0,1.0,1.0,0.0,0.0,N,915,919,N,2021.0,H,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
72691807,O,Motor Vehicle,DAC,REAR END,20211101,1433.0,N,Y,0.166,0,0,2,2.0,N,N,Y,37.61796,-84.77159,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1433,1436,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72691808,O,Motor Vehicle,Non DAC,,20211102,1628.0,N,N,2.783,0,0,2,2.0,N,N,Y,37.6642,-84.74832,1.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1628,1633,N,2021.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72692183,O,Motor Vehicle,DAC,,20211104,1408.0,N,Y,5.331,0,0,2,2.0,N,Y,Y,37.64481,-84.77415,8.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1409,1411,N,2021.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72692394,O,Motor Vehicle,DAC,REAR END,20211104,1537.0,N,Y,0.076,0,0,2,2.0,N,Y,Y,37.61702,-84.77484,5.0,1.0,3.0,1.0,1.0,2.0,2.0,N,1537,1543,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72692577,O,Motor Vehicle,Non DAC,,20211105,715.0,N,Y,2.296,0,0,2,2.0,N,N,Y,37.67734,-84.76407,8.0,2.0,3.0,1.0,1.0,2.0,5.0,N,715,725,N,2021.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72692594,O,Motor Vehicle,DAC,,20211105,1006.0,N,Y,5.206,0,0,2,2.0,N,Y,Y,37.64278,-84.77275,8.0,2.0,4.0,1.0,1.0,2.0,2.0,N,1006,1110,N,2021.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72692792,O,Motor Vehicle,Non DAC,,20211105,1928.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.64861,-84.76382,7.0,4.0,6.0,1.0,1.0,2.0,5.0,N,1928,1933,N,2021.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72693061,O,Motor Vehicle,DAC,REAR END,20211103,1153.0,N,N,0.619,0,0,2,2.0,N,N,Y,37.6166,-84.78573,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1155,1159,N,2021.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72693748,O,Motor Vehicle,Non DAC,,20211101,1115.0,N,Y,3.745,0,0,2,2.0,N,N,Y,37.6555,-84.79928,1.0,5.0,6.0,1.0,1.0,2.0,2.0,N,1115,1120,N,2021.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72693837,O,Motor Vehicle,DAC,,20211108,1401.0,N,Y,1.248,0,0,2,2.0,N,N,Y,37.62654,-84.75233,5.0,2.0,4.0,1.0,1.0,2.0,2.0,N,1404,1409,N,2021.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72693959,O,Motor Vehicle,DAC,REAR END,20211107,1556.0,N,Y,0.022,0,0,3,3.0,N,N,Y,37.61743,-84.77468,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1556,1557,N,2021.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
